7602,,,Current,1/31/2016 7:41:01 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,1/31/2017,,No,,,,,*Rabies,,1/27/2016,,,1/27/2017,,SPAY/NEUTER CLINIC,
A30636715,,,,Avery,,1/19/2015,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,Yes / Female,
7669,,,Current,1/8/2016 6:29:42 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,1/8/2017,,No,,,,,*Rabies,,1/11/2016,,,1/11/2017,,SPAY/NEUTER CLINIC,
A30515168,,,,Skie,,1/1/2010,,,Dog,,"Poodle, Miniature / Mix",,,,,White,,Yes / Female,
8441,,,Current,4/6/2016 1:05:38 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,4/6/2017,,No,,,,,LIC Rabies,,10/10/2015,,,10/10/2016,,Ashley Isaac,
A31247024,,,,Queen B,,4/6/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,Yes / Female,
7673,,,Current,11/18/2015 3:33:43 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/18/2016,,No,,,,,*Rabies,,11/17/2015,,,11/17/2016,,Natasha L’Ouverture,
A30148612,,,,Bug,,6/10/2015,,,Dog,,"Terrier / Poodle, Miniature",,,,,Silver Black / White,,Yes / Male,
7848,,,Current,12/17/2015 6:31:32 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,12/17/2016,,No,,,,,*Rabies,,12/8/2015,,,12/8/2016,,Natasha L’Ouverture,
A30271724,,,,Monty,,12/17/2013,,,Dog,,Shepherd / Mix,,,,,Fawn / Tan,,Yes / Male,
7681,,,Current,11/2/2015 1:23:21 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,11/2/2016,,No,,,,,*Rabies,,10/29/2015,,,10/29/2016,,Natasha L’Ouverture,
A29859506,,,,Roary,,1/7/2015,,,Dog,,Boxer / Mix,,,,,Brown / White,,Yes / Male,
8431,,,Current,4/26/2016 1:12:59 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/26/2017,,No,,,,,*Rabies,,4/25/2016,,,4/25/2017,,Natasha L’Ouverture,
A31365605,,,,Remy,,7/19/2015,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / White,,Yes / Female,
8448,,,Current,4/13/2016 6:11:39 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,4/13/2017,,No,,,,,*Rabies,,4/12/2016,,,4/12/2017,,Natasha L’Ouverture,
A31285411,,,,Queen,,5/11/2015,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Tan / White,,Yes / Female,
7510,,,Current,1/22/2016 2:41:15 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,1/22/2017,,No,,,,,*Rabies,,1/19/2016,,,1/19/2017,,Natasha L’Ouverture,
A30599898,,,,Tiberius,,6/13/2015,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / Tan / White,,Yes / Male,
7417,,,Current,8/22/2015 5:20:43 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/22/2016,,No,,,,,*Rabies,,8/20/2015,,,8/20/2016,,Natasha L’Ouverture,
A29416221,,,,Thadius,,2/19/2015,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,Yes / Male,
7172,,,Current,11/7/2015 5:33:05 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/7/2016,,No,,,,,*Rabies,,11/3/2015,,,11/3/2016,,Natasha L’Ouverture,
A30046503,,,,Roo Roo,,4/28/2015,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / White,,Yes / Female,
7663,,,Current,11/6/2015 4:44:36 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/6/2016,,No,,,,,*Rabies,,11/6/2015,,,11/6/2016,,Natasha L’Ouverture,
A30089525,,,,Keeko,,11/3/2012,,,Dog,,"Terrier, Yorkshire / Shih Tzu",,,,,Tan / White,,Yes / Female,
7700,,,Current,10/10/2015 1:58:06 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,10/10/2016,,No,,,,,*Rabies,,8/19/2015,,,8/19/2016,,Natasha L’Ouverture,
A29364022,,,,Zulu,,3/13/2015,,,Dog,,Argentine Dogo / Mix,,,,,White / Black,,Yes / Male,
7785,,,Current,4/8/2016 7:27:31 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/8/2017,,No,,,,,*Rabies,,2/23/2016,,,2/23/2017,,Natasha L’Ouverture,
A30828212,,,,Waddlesworth,,2/15/2013,,,Dog,,Pomeranian / Mix,,,,,Black,,Yes / Male,
0404,,,Current,2/25/2016 1:42:14 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,2/25/2017,,No,,,,,*Rabies,,2/23/2016,,,2/23/2017,,Natasha L’Ouverture,
A30854995,,,,Minnie,,2/17/2013,,,Dog,,"Terrier, Yorkshire / Mix",,,,,White,,Yes / Female,
7466,,,Cancelled (Intake-Surrender),8/15/2015 8:09:12 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,7/22/2015,,,7/22/2016,,"Megan McAndrew, DVM",
A28581883,,,,Hazel,,11/13/2014,,,Dog,,Pointer / Whippet,,,,,Brown,,Yes / Female,
11883,,,Current,12/28/2015 7:18:10 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,12/28/2016,,No,,,,,*Rabies,,12/28/2015,,,12/28/2016,,Megan Weant,
A30451818,,,,Urkel,,12/21/2013,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Tan / Silver,,Yes / Male,
7521,,,Current,1/6/2016 4:25:37 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,1/6/2017,,No,,,,,*Rabies,,1/5/2016,,,1/5/2017,,Natasha L’Ouverture,
A30484333,,,,Lola,,12/28/2014,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Female,
7850,,,Current,12/1/2015 4:41:19 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,12/1/2016,,No,,,,,*Rabies,,11/12/2015,,,11/12/2016,,Natasha L’Ouverture,
A30077412,,,,Krypto,,11/1/2013,,,Dog,,Terrier / Mix,,,,,White / Brown,,Yes / Male,
7880,,,Current,12/28/2015 5:58:17 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,12/28/2016,,No,,,,,*Rabies,,12/22/2015,,,12/22/2016,,Natasha L’Ouverture,
A30359407,,,,King Phillip,,12/19/2012,,,Dog,,"Bulldog, American / Boxer",,,,,Grey / Tan,,Yes / Male,
7800,,,Current,3/15/2016 7:54:30 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,3/15/2017,,No,,,,,*Rabies,,3/14/2016,,,3/14/2017,,Natasha L’Ouverture,
A31034173,,,,Taj,,9/8/2015,,,Dog,,"Retriever, Labrador / Beagle",,,,,Black,,Yes / Male,
7047,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,1/13/2015,,,1/13/2018,,Ashley Isaac,
A27773222,,,,Chester,,5/8/2014,,,Dog,,"Old English Sheepdog / Poodle, Standard",,,,,Beige / Brown,,Yes / Male,
7186,,,Current,7/16/2015 2:11:24 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/16/2016,,No,,,,,*Rabies,,7/14/2015,,,7/14/2016,,Natasha L’Ouverture,
A28543767,,,,Missy Elliott,,12/9/2014,,,Dog,,Terrier / Hound,,,,,Brown / Black / White,,Yes / Female,
7166,,,Current,6/28/2015 5:28:47 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/28/2016,,No,,,,,*Rabies,,6/26/2015,,,6/26/2016,,Natasha L’Ouverture,
A28039133,,,,Honey Ham,,12/5/2013,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / Black,,Yes / Male,
7184,,,Cancelled (Intake-Return),10/31/2015 7:12:58 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,7/12/2016,,No,,,,,LIC Rabies,,9/17/2015,,,9/17/2016,,Kelli Pearsall,
A28249395,,,,Journey,,6/29/2014,,,Dog,,"Chihuahua, Short Coat / Dachshund, Standard Smooth Haired",,,,,Brown / White,,Yes / Female,
7187,,,Current,7/16/2015 7:48:39 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/16/2016,,No,,,,,*Rabies,,7/8/2015,,,7/8/2016,,Danielle Shawen,
A28191317,,,,Jamison,,6/22/2013,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / Black,,Yes / Male,
7528,,,Current,1/14/2016 6:29:25 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,1/14/2017,,No,,,,,*Rabies,,1/12/2016,,,1/12/2017,,Natasha L’Ouverture,
A30526471,,,,Pesto,,1/4/2008,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Fawn / Black / White,,Yes / Male,
7599,,,Current,2/18/2016 8:05:14 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,2/18/2017,,No,,,,,*Rabies,,2/16/2016,,,2/16/2017,,Natasha L’Ouverture,
A30754229,,,,Brooklyn,,2/3/2015,,,Dog,,Boxer / Mix,,,,,Brown / Black,,Yes / Female,
8989,,,Current,6/17/2016 2:28:46 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/17/2017,,No,,,,,*Rabies,,6/15/2016,,,6/15/2017,,Natasha L’Ouverture,
A31857535,,,,Royal,,6/9/2012,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / White,,Yes / Female,
8009,,,Current,5/24/2016 7:09:04 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,5/24/2017,,No,,,,,*Rabies,,5/23/2016,,,5/23/2017,,Natasha L’Ouverture,
A31589058,,,,Auggie,,9/13/2015,,,Dog,,Shepherd / Mix,,,,,Black / Tan,,Yes / Male,
7527,,,Current,2/2/2016 2:03:39 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,2/2/2017,,No,,,,,*Rabies,,1/29/2016,,,1/29/2017,,Caitlyn Neal,
A30628813,,,,Li Li,,1/17/2015,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / Black,,Yes / Female,
7980,,,Current,11/1/2015 5:26:14 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,11/1/2016,,No,,,,,*Rabies,,10/14/2015,,,10/14/2016,,Caitlyn Neal,
A29721566,,,,Alice,,6/27/2014,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black / White,,Yes / Female,
DCAC - 7684,,,Current,11/5/2015 2:52:08 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,11/5/2016,,No,,,,,*Rabies,,10/27/2015,,,10/27/2016,,Danielle Parker,
A29986428,,,,Rex,,10/22/2012,,,Dog,,"Lhasa Apso / Schnauzer, Miniature",,,,,Grey,,Yes / Male,
8453,,,Current,4/13/2016 2:34:05 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,4/13/2017,,No,,,,,*Rabies,,4/12/2016,,,4/12/2017,,Natasha L’Ouverture,
A31287894,,,,Chloe,,8/11/2015,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / White,,Yes / Female,
7193,,,Current,8/18/2015 7:44:47 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/18/2016,,No,,,,,*Rabies,,8/4/2015,,,8/4/2016,,Allison Bundock,
A29352528,,,,Ladyq,,8/18/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,Yes / Female,
7418,,,Cancelled (No longer owns),8/26/2015 6:34:54 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,8/24/2016,,No,,,,,*Rabies,,8/24/2015,,,8/24/2016,,Caitlyn Neal,
A29389073,,,,Mona Lisa,,8/16/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,Yes / Female,
7430,,,Current,8/15/2015 7:54:00 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/12/2015,,,8/12/2016,,Caitlyn Neal,
A29335330,,,,Do-si-do,,12/10/2014,,,Dog,,Shepherd / Whippet,,,,,Brown / Black,,Yes / Female,
7636,,,Current,11/10/2015 9:10:52 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/10/2016,,No,,,,,*Rabies,,11/4/2015,,,11/4/2016,,Caitlyn Neal,
A30025548,,,,Storm,,11/1/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / White,,Yes / Female,
7693,,,Current,11/22/2015 6:52:47 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/22/2016,,No,,,,,*Rabies,,11/17/2015,,,11/17/2016,,Caitlyn Neal,
A30169446,,,,Iggy,,11/12/2014,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,White / Tan,,Yes / Female,
7433,,,Current,8/15/2015 7:48:00 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/13/2015,,,8/13/2016,,Natasha L’Ouverture,
A29341027,,,,Tutu,,8/11/2009,,,Dog,,"Poodle, Miniature / Mix",,,,,White,,Yes / Female,
7814,,,Current,10/16/2015 5:05:51 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,10/16/2016,,No,,,,,*Rabies,,10/15/2015,,,10/15/2016,,Natasha L’Ouverture,
A29910280,,,,Jack,,10/13/2013,,,Dog,,"Poodle, Miniature / Mix",,,,,White,,Yes / Male,
7960,,,Current,10/8/2015 4:28:31 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,10/8/2016,,No,,,,,*Rabies,,10/6/2015,,,10/6/2016,,Natasha L’Ouverture,
A29833344,,,,Silk,,12/3/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,Yes / Male,
7680,,,Current,10/24/2015 3:23:36 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,10/24/2016,,No,,,,,*Rabies,,10/22/2015,,,10/22/2016,,Natasha L’Ouverture,
A29940429,,,,Rosie,,4/16/2014,,,Dog,,"Retriever, Labrador / Mix",,,,,Tan / Fawn,,Yes / Female,
7678,,,Current,11/8/2015 6:43:52 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/8/2016,,No,,,,,*Rabies,,11/6/2015,,,11/6/2016,,Natasha L’Ouverture,
A30041457,,,,Stephanie,,6/28/2014,,,Dog,,Border Collie / Pointer,,,,,White / Black,,Yes / Female,
7792,,,Current,3/22/2016 7:34:46 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,3/22/2017,,No,,,,,*Rabies,,3/22/2016,,,3/22/2017,,Natasha L’Ouverture,
A31086930,,,,Mac,,3/15/2014,,,Dog,,"Retriever, Labrador / Terrier, Pit Bull",,,,,Black / White,,Yes / Male,
7601,,,Current,1/17/2016 6:18:48 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,1/17/2017,,No,,,,,*Rabies,,1/17/2016,,,1/17/2017,,Danielle Parker,
A30583248,,,,Sadie,,1/11/2011,,,Dog,,"Poodle, Miniature / Mix",,,,,Brown,,Yes / Female,
7885,,,Current,1/3/2016 5:34:35 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,1/3/2017,,No,,,,,*Rabies,,1/3/2016,,,1/3/2019,,Karen Sweigard,
A30523636,,,,Teddy,,1/3/2014,,,Dog,,"Retriever, Golden / Poodle, Standard",,,,,Blond,,No / Male,
7713,,,Current,1/30/2016 7:55:27 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,1/30/2017,,No,,,,,*Rabies,,1/3/2016,,,1/3/2017,,Danielle Parker,
A30466440,,,,Tiger,,12/23/2006,,,Dog,,"Schnauzer, Miniature / Mix",,,,,Grey,,Yes / Male,
7538,,,Current,1/9/2016 1:32:35 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,1/9/2017,,No,,,,,LIC Rabies,,6/5/2015,,,6/5/2018,,Ryan Jesien,
A30571517,,,,Roc,,1/9/2015,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,Yes / Male,
7564,,,Current,2/14/2016 3:59:50 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,2/14/2017,,No,,,,,LIC Rabies,,1/9/2016,,,1/9/2019,,Ryan Jesien,
A30720590,,,,Patches,,7/29/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,Yes / Female,
7567,,,Current,2/12/2016 7:35:24 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,2/12/2017,,No,,,,,*Rabies,,2/11/2016,,,2/11/2017,,Ryan Jesien,
A30747855,,,,Minnie,,2/3/2013,,,Dog,,"Terrier / Dachshund, Miniature Long Haired",,,,,Black / Grey,,Yes / Female,
7361,,,Current,4/13/2016 8:24:40 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/13/2017,,No,,,,,*Rabies,,12/1/2015,,,12/1/2016,,Ryan Jesien,
A30249259,,,,Angelo,,11/22/2007,,,Dog,,Coonhound / Mix,,,,,White / Black / Tan,,Yes / Male,
8016,,,Current,6/15/2016 7:45:15 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/15/2017,,No,,,,,*Rabies,,6/15/2016,,,6/15/2017,,Natasha L’Ouverture,
A31803295,,,,Tenille,,6/4/2013,,,Dog,,"Spaniel, Tibetan / Mix",,,,,Brown / White / Black,,Yes / Female,
7639,,,Current,11/1/2015 12:01:07 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,11/1/2016,,No,,,,,*Rabies,,11/1/2015,,,11/1/2016,,Kelli Pearsall,
A30061161,,,,Rollin,,11/1/2010,,,Dog,,"Terrier, Jack Russell / Mix",,,,,White / Black,,Yes / Male,
7403,,,Current,8/21/2015 9:15:19 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,8/21/2016,,No,,,,,*Rabies,,8/21/2015,,,8/21/2016,,Kelli Pearsall,
A29434349,,,,Jed,,8/21/2010,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow / Cream,,Yes / Male,
8496,,,Current,5/18/2016 3:08:27 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,5/18/2017,,No,,,,,*Rabies,,5/18/2016,,,5/18/2017,,Anthony Waddell,
A31629264,,,,Sadie,,5/18/2013,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / Brown / White,,Yes / Female,
7427,,,Current,8/15/2015 7:51:33 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,7/15/2015,,,7/15/2016,,Caitlyn Neal,
A28541459,,,,Lady Pickles,,7/8/2009,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / Fawn / White,,Yes / Female,
7434,,,Current,8/15/2015 8:00:14 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/12/2015,,,8/12/2016,,Caitlyn Neal,
A29341824,,,,Apollo,,4/11/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / White,,Yes / Male,
7295,,,Current,7/22/2015 9:42:56 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,7/22/2016,,Yes,,,,,*Rabies,,7/22/2015,,,7/22/2016,,Aubrey Batten,
A23844204,,,,Geraldine,,9/15/2010,,,Dog,,"Retriever, Labrador / Terrier, Pit Bull",,,,,Black / White,,No / Female,
6926,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,6/4/2014,,,6/4/2017,,Aubrey Batten,
A25253672,,,,Killer,,3/29/2008,,,Dog,,Pomeranian / Mix,,,,,Brown / White / Black,,Yes / Male,
7483,,,Current,8/13/2015 5:52:09 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,8/13/2016,,No,,,,,,,,,,,,,
A25337985,,,,Oatsy,,4/7/2014,,,Dog,,Australian Cattle Dog / Mix,,,,,Red / Black,,Yes / Male,
7457,,,Current,9/6/2015 2:08:54 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,9/6/2016,,No,,,,,,,,,,,,,
A24873662,,,,Curlie,,1/30/2014,,,Dog,,"Dachshund, Miniature Smooth Haired / Miniature Pinscher",,,,,Black / Brown,,Yes / Female,
2711,,,Current,9/5/2015 2:28:16 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,9/5/2016,,Yes,,,,,,,,,,,,,
A19700872,,,,Soba,,4/21/2012,,,Dog,,Japanese Chin / Mix,,,,,Brown / White,,Yes / Male,
8902,,,Current,4/19/2016 8:42:10 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/19/2017,,No,,,,,LIC Rabies,,4/19/2016,,,4/19/2017,,Ryan Jesien,
A31342991,,,,Cairo,,4/17/2013,,,Dog,,Basenji / Mix,,,,,Tan / White,,Yes / Male,
7410,,,Current,8/20/2015 2:55:30 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,8/20/2016,,No,,,,,*Rabies,,8/20/2015,,,8/20/2016,,Ryan Jesien,
A29425600,,,,Pamuk,,8/20/2013,,,Dog,,"Terrier, Scottish / Mix",,,,,Black,,Yes / Male,
7431,,,Current,8/15/2015 7:54:52 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/11/2015,,,8/11/2016,,Karen Sweigard,
A29266308,,,,Frozen,,8/2/2014,,,Dog,,"Terrier, Jack Russell / Mix",,,,,White / Black,,Yes / Female,
7962,,,Current,10/4/2015 7:15:11 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,10/4/2016,,No,,,,,*Rabies,,10/1/2015,,,10/1/2016,,Caitlyn Neal,
A29687252,,,,Adelia,,9/18/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,Yes / Female,
7435,,,Current,8/15/2015 8:02:27 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/9/2015,,,8/9/2016,,Pamela Hsu,
A29282249,,,,T-Bird,,8/4/2010,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown,,Yes / Male,
7986,,,Current,10/4/2015 5:48:48 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,10/4/2016,,No,,,,,*Rabies,,10/4/2015,,,10/4/2016,,Danielle Parker,
A29833352,,,,Toto,,10/3/2003,,,Dog,,Terrier / Mix,,,,,Tan / Silver,,Yes / Male,
7841,,,Current,1/8/2016 12:50:41 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,1/8/2017,,No,,,,,*Rabies,,1/8/2016,,,12/12/2016,,Kesi Chestnut,
A30321949,,,,Nala,,9/3/2015,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Butterscotch,,Yes / Female,
7836,,,Current,11/27/2015 2:21:40 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/27/2016,,No,,,,,LIC Rabies,,9/24/2013,,,9/24/2016,,Ryan Jesien,
A30279777,,,,Bijou,,11/27/2000,,,Dog,,Bichon Frise / Mix,,,,,White,,Yes / Female,
7109,,,Current,12/3/2015 12:11:48 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,12/3/2016,,No,,,,,*Rabies,,12/1/2015,,,12/1/2016,,Ryan Jesien,
A30249779,,,,Princess,,5/22/2015,,,Dog,,Dutch Shepherd / Belgian Malinois,,,,,Black / Tan,,Yes / Female,
7588,,,Current,2/28/2016 1:15:07 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,2/28/2017,,No,,,,,LIC Rabies,,1/9/2016,,,1/9/2019,,Ryan Jesien,
A30720585,,,,Tamara,,7/29/2014,,,Dog,,"Bulldog, American / Mix",,,,,White,,Yes / Female,
7439,,,Current,9/18/2015 7:15:13 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,9/18/2016,,No,,,,,,,,,,,,,
A25297289,,,,Angie,,12/1/2014,,,Dog,,"Terrier, Jack Russell / Mix",,,,,Black / White,,Yes / Female,
DCAC - 7806,,,Current,10/15/2015 1:20:10 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,10/15/2016,,No,,,,,,,,,,,,,
A24994379,,,,Gainy,,2/17/2013,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / White,,Yes / Female,
7828,,,Cancelled (Intake-Surrender),5/21/2016 9:45:59 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
