,,,,6/30/2013,,No,,,,,,,,,,,,,
A19271163,,,,Rocky,,3/2/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black,,No / Male,
2186,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19267998,,,,Jake,,11/29/2010,,,Dog,,Basenji / Mix,,,,,Black / Brown,,No / Male,
3012,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19540279,,,,Sunny,,5/12/2007,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,No / Male,
4290,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,WHS-WARL,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19271397,,,,Buddy,,3/2/2011,,,Dog,,Beagle / Mix,,,,,Black / Tan,,Yes / Male,
1507,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19200345,,,,Laika,,9/30/2006,,,Dog,,Portuguese Water Dog,,,,,Black,,No / Male,
4522,,,Inactive,1/29/2014 12:07:29 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19555619,,,,Tiger,,4/1/2011,,,Dog,,Cane Corso / Mix,,,,,Grey / Tan,,No / Male,
3471,,,Inactive,9/2/2013 3:25:58 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,10/6/2014,,,10/6/2017,,,
A19397112,,,,Chauncey,,9/2/2001,,,Dog,,"Collie, Rough / Mix",,,,,Sable / White,,No / Male,
5869,,,Inactive,11/5/2015 12:56:09 PM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,*Rabies,,11/5/2015,,,11/5/2016,,Kelli Pearsall,
A31172183,,,,Hank,,3/26/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Male,
3020,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19400376,,,,Lily,,11/11/2010,,,Dog,,"Retriever, Labrador",,,,,Yellow,,Yes / Female,
3915,,,Expired,3/3/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,3/3/2013,,No,,,,,VAC RABIES,,3/3/2012,,,,,Florencia Franzini,
A15538690,,,,Low Key,,1/1/2006,,,Dog,,"Poodle, Miniature / Mix",,,,,Black / White,,No / Male,
3815,,,Expired,3/3/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,3/3/2013,,No,,,,,VAC RABIES,,3/3/2012,,,,,Florencia Franzini,
A15538690,,,,Low Key,,1/1/2006,,,Dog,,"Poodle, Miniature / Mix",,,,,Black / White,,No / Male,
1466,,,Cancelled (Intake-Surrender),3/10/2016 5:46:49 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2013,,No,,,,,*Rabies,,3/6/2016,,,3/6/2017,,Avril Sahadeo,
A19199021,,,,Chae Chae,,2/20/2012,,,Dog,,Boxer / Hound,,,,,Brown / Black / White,,Yes / Female,
1320,,,Inactive,4/12/2014 6:36:47 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19158987,,,,Max,,2/15/2010,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,No / Male,
1394,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19191392,,,,Blue,,2/19/2009,,,Dog,,Cane Corso / Mix,,,,,Grey / Blue,,No / Male,
1415,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19194181,,,,Suzie,,2/19/2011,,,Dog,,Shepherd / Mix,,,,,Brindle,,No / Female,
1524,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19201786,,,,Wind,,4/25/2011,,,Dog,,"Retriever, Flat-Coated / Mix",,,,,Yellow,,No / Female,
3313,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19429700,,,,Seven,,3/17/2012,,,Dog,,Basset Hound,,,,,Black / White,,No / Female,
5794,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18730687,,,,Layla,,9/14/2012,,,Dog,,Australian Cattle Dog / Mix,,,,,Black / White,,No / Female,
5831,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18004917,,,,Louie,,,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Tan,,No / Male,
2235,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19429956,,,,Boaz,,5/29/2004,,,Dog,,Great Dane,,,,,Grey,,Yes / Male,
2222,,,Inactive,9/4/2015 2:53:15 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,1/5/2013,,No,,,,,LIC Rabies,,6/15/2015,,,6/15/2018,,,
A14914496,,,,Neela,,12/26/2009,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Grey / White,,No / Female,
5629,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,*Rabies,,7/13/2015,,,7/13/2016,,Caitlyn Neal,
A28238100,,,,Sampson,,6/28/2011,,,Dog,,Rottweiler / Mix,,,,,Black / Brown,,Yes / Male,
5569,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17947500,,,,Junior,,11/21/2008,,,Dog,,"Retriever, Labrador / Mix",,,,,Blond,,No / Male,
2005,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19241511,,,,Justice Dandelion,,2/26/2012,,,Dog,,Rhodesian Ridgeback / Mix,,,,,Rust / Brown,,No / Female,
5183,,,Expired,12/17/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,12/17/2012,,No,,,,,,,,,,,,,
A14817964,,,,Diesel,,12/10/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,No / Male,
2249,,,Expired,2/18/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,2/18/2013,,No,,,,,,,,,,,,,
A14977353,,,,Rocky,,3/4/2011,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Brown,,Yes / Male,
2012,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19242062,,,,Sara,,5/31/2005,,,Dog,,"Schnauzer, Miniature",,,,,Black / White,,Yes / Female,
2023,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19242681,,,,Smokey,,,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blond / White,,No / Male,
5861,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18811883,,,,Isis,,4/30/2012,,,Dog,,Cane Corso / Mix,,,,,Brindle / White,,Yes / Female,
5581,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17808033,,,,Kisses,,3/12/2010,,,Dog,,Cane Corso,,,,,Grey / Tan,,No / Female,
5677,,,Inactive,1/29/2014 3:28:40 PM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17390438,,,,Spike,,10/5/2001,,,Dog,,German Shepherd / Mix,,,,,Black,,No / Male,
5602,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17192639,,,,Blackie,,9/11/2010,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black / White,,Yes / Female,
5429,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17021990,,,,Cinba,,10/20/2008,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,No / Male,
5227,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16611498,,,,Yardis,,6/30/2006,,,Dog,,"Terrier, Yorkshire",,,,,Black / Brown,,No / Male,
4433,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,VAC RABIES,,5/16/2012,,,,,Chris Ellis,
A16195664,,,,Brownie,,11/16/2011,,,Dog,,"Retriever, Labrador / Mix",,,,,Brown,,No / Female,
5469,,,Inactive,9/3/2014 2:57:06 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,7/31/2013,,,7/31/2016,,,
A16706598,,,,Jeezy,,7/12/2006,,,Dog,,German Shepherd / Chow Chow,,,,,Brown / Black,,No / Male,
5006,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16108996,,,,Big Poppa,,11/3/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,No / Male,
3188,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19442885,,,,Target,,3/19/2011,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black / White,,No / Unknown,
3094,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19555693,,,,Daisy,,4/1/2009,,,Dog,,"Terrier, West Highland White / Mix",,,,,White,,No / Female,
5008,,,Inactive,12/24/2013 11:40:21 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16125365,,,,Max,,5/8/1999,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Brown / Cream,,No / Male,
5113,,,Inactive,9/10/2013 6:33:13 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16268658,,,,Gnu,,6/8/2010,,,Dog,,German Shepherd / Rottweiler,,,,,Black / Brown,,Yes / Male,
5061,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16273638,,,,Loaks,,5/23/2005,,,Dog,,Miniature Pinscher,,,,,Black / Tan,,No / Male,
5444,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17153575,,,,Peaches,,3/27/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Red,,No / Female,
3070,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19402300,,,,Gino,,3/13/2011,,,Dog,,Neapolitan Mastiff / Mix,,,,,Brown / Red,,No / Male,
1543,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19204511,,,,Diesel,,8/23/2009,,,Dog,,Doberman Pinscher / Mix,,,,,Red / Rust,,No / Male,
5402,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17026861,,,,Pip Squeak,,8/21/2008,,,Dog,,Shih Tzu / Mix,,,,,Grey,,No / Male,
3314,,,Inactive,1/14/2014 4:33:59 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19429708,,,,Tipitina,,3/17/2012,,,Dog,,"Retriever, Labrador / Mix",,,,,Chocolate,,No / Female,
1453,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19540160,,,,Ginger,,,,,Dog,,"Poodle, Miniature / Bichon Frise",,,,,White / Tan,,No / Female,
1796,,,Inactive,3/31/2014 10:53:57 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,3/9/2013,,,,,,
A19231431,,,,Grimbergen,,12/10/2011,,,Dog,,"Coonhound, Redbone / Mix",,,,,Red,,Yes / Male,
0341,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19554247,,,,Smokey,,6/1/2004,,,Dog,,Hound / Mix,,,,,Black / Tan,,No / Male,
5020,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16148079,,,,Mako,,11/9/2010,,,Dog,,"Terrier, Bull",,,,,Black / White,,No / Male,
5641,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,*VAC RABIES,,9/28/2012,,,,,Beau Archer,
A17287821,,,,Rambo,,10/19/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
5870,,,Inactive,9/29/2015 11:55:28 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,9/29/2015,,,9/29/2018,,,
A18014195,,,,LuckyBlue,,,,,Dog,,Newfoundland / Mix,,,,,Black,,Yes / Male,
5567,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17954792,,,,Panda,,,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,No / Male,
5834,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17141996,,,,Kato,,9/4/2010,,,Dog,,Akita / Mix,,,,,White / Black,,Yes / Male,
4648,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19251188,,,,Paco,,2/27/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
4110,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,Washington Humane Society,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19264307,,,,Chewy,,3/1/2008,,,Dog,,Pug,,,,,Fawn,,No / Male,
5564,,,Expired,7/5/2012 12:00:00 AM,,Dog License No S/N,,,,,DCAC/CSC,,,,,$50.00,,New York Ave,
,,,,7/5/2012,,No,,,,,,,,,,,,,
A13507318,,,,Sagitarius,,7/5/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,No / Female,
5473,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16874964,,,,Nitro,,8/2/2011,,,Dog,,Rottweiler,,,,,Black / Brown,,No / Male,
5488,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16834720,,,,Coco,,7/28/2011,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,No / Female,
5408,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16885642,,,,pICOLA,,8/3/2010,,,Dog,,"Dachshund, Miniature Wire Haired / Mix",,,,,Black / Brown,,No / Female,
5104,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16349146,,,,osito,,6/2/2007,,,Dog,,Maltese,,,,,White,,No / Male,
4654,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19530441,,,,Honi,,9/28/2011,,,Dog,,"Boerboel / Terrier, Pit Bull",,,,,Fawn / Golden,,Yes / Female,
4642,,,Cancelled (No longer owns),3/29/2013 12:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19532445,,,,Seven,,3/28/2008,,,Dog,,Shih Tzu,,,,,Grey / White,,No / Female,
4623,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19532524,,,,Petey,,3/28/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,No / Male,
4622,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19532524,,,,Petey,,3/28/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,No / Male,
4740,,,Expired,4/20/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,4/20/2013,,No,,,,,,,,,,,,,
A16003172,,,,Koal,,6/5/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
4793,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A15966670,,,,Rocky,,12/15/2010,,,Dog,,"Terrier, Pit Bull / Rottweiler",,,,,Tan,,No / Male,
5021,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DCAC NVB,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A13900401,,,,Echo,,,,,Dog,,Terrier / Mix,,,,,Brown,,No / Male,
5270,,,Cancelled (Deceased),9/4/2012 8:12:43 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A15753873,,,,Do'Bee,,3/25/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
0607,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A14854824,,,,Pup Pup,,12/17/2009,,,Dog,,"Terrier, Cairn / Terrier, Cairn",,,,,Tan / White,,No / Male,
5114,,,Expired,12/7/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,12/7/2012,,No,,,,,,,,,,,,,
A14618559,,,,Bo,,12/3/2008,,,Dog,,"Schnauzer, Miniature / Mix",,,,,Grey,,No / Male,
5129,,,Expired,12/23/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,12/23/2012,,No,,,,,,,,,,,,,
A14901535,,,,Cujo,,12/22/2009,,,Dog,,Cane Corso,,,,,Grey / White,,No / Male,
5490,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16782794,,,,Tootsie,,7/24/2008,,,Dog,,Pug,,,,,Cream / Black,,No / Female,
5491,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16806058,,,,Roscoe,,7/24/2008,,,Dog,,Pug / Mix,,,,,Tan / Black,,No / Male,
5182,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16364196,,,,Precise,,7/10/2006,,,Dog,,Terrier / Mix,,,,,Brown,,No / Male,
1202,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19648699,,,,GiGi,,,,,Dog,,Maltese,,,,,White,,No / Female,
2245,,,Expired,2/15/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,2/15/2013,,No,,,,,,,,,,,,,
A15433976,,,,Blue,,2/15/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / White,,No / Male,
5103,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16348781,,,,Sampson,,1/2/2011,,,Dog,,Rottweiler,,,,,Black / Brown,,No / Male,
5151,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16507024,,,,Terry,,2/25/2012,,,Dog,,Appenzeller Sennenhunde / Chow Chow,,,,,Brown / Black,,No / Male,
5131,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16507024,,,,Terry,,2/25/2012,,,Dog,,Appenzeller Sennenhunde / Chow Chow,,,,,Brown / Black,,No / Male,
5122,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16449339,,,,Max,,6/13/2009,,,Dog,,Mastiff,,,,,Ebony,,No / Male,
1787,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19231285,,,,Seamus,,2/25/2012,,,Dog,,Australian Shepherd / Mix,,,,,White,,No / Male,
4528,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19236014,,,,Chanel,,8/26/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Black,,No / Female,
4903,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19611156,,,,Sherlock,,4/9/2010,,,Dog,,Beagle / Mix,,,,,Black,,No / Unknown,
5049,,,Expired,9/8/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,9/8/2012,,No,,,,,,,,,,,,,
A14009406,,,,Bo,,4/8/2011,,,Dog,,"Terrier, Pit Bull / Bullmastiff",,,,,Brown,,No / Male,
5266,,,Expired,7/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,7/30/2012,,No,,,,,,,,,,,,,
A13710003,,,,Bart,,1/28/2006,,,Dog,,"Poodle, Miniature / Mix",,,,,Black / Grey,,No / Male,
5459,,,Inactive,10/9/2013 12:13:29 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A13710003,,,,Bart,,1/28/2006,,,Dog,,"Poodle, Miniature / Mix",,,,,Black / Grey,,No / Male,
5092,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A04289462,,,,Charlie,,5/1/2006,,,Dog,,Shih Tzu / Maltese,,,,,White / Black,,No / Male,
5038,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16203910,,,,Seven,,11/15/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
2258,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A15494741,,,,sweetie,,2/24/2011,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / Brown,,Yes / Female,
3904,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DCAC SMK,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A15839860,,,,C.J,,3/27/1998,,,Dog,,Beagle,,,,,Tan,,No / Male,
5282,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A13617132,,,,Ezikiel,,7/19/2006,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,No / Male,
5420,,,Expired,7/27/2012 12:00:00 AM,,Dog License No S/N,,,,,DCAC/NVB,,,,,$50.00,,New York Ave,
,,,,7/27/2012,,No,,,,,,,,,,,,,
A13681710,,,,Carly,,7/27/2010,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,No / Unknown,
3909,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
