1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19127643,,,,Bica,,12/15/2006,,,Dog,,"Foxhound, American / Mix",,,,,White / Brown,,Yes / Female,
2672,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19128126,,,,Nightie,,,,,Dog,,Beagle / Mix,,,,,Black / Red,,Yes / Female,
3343,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19128175,,,,Cobaka,,1/1/2002,,,Dog,,"Spaniel, American Cocker / Mix",,,,,Black,,Yes / Male,
2985,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19158710,,,,Lolly,,2/15/2010,,,Dog,,Boxer / Mix,,,,,Fawn / White,,Yes / Female,
4924,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19199353,,,,Aubrey,,2/20/2011,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Buff,,Yes / Male,
3040,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19200293,,,,Stella,,4/25/2002,,,Dog,,Chinese Shar-Pei / Mix,,,,,Fawn / Tan,,Yes / Female,
1623,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19207427,,,,Jasper,,11/1/2009,,,Dog,,"Retriever, Golden / Mix",,,,,Blond,,Yes / Male,
1854,,,Cancelled (Deceased),8/8/2014 6:39:01 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19207528,,,,Olivia,,,,,Dog,,Greater Swiss Mountain Dog / Mix,,,,,Black / White,,Yes / Female,
2346,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,7/25/2014,,Yes,,,,,,,,,,,,,
A19207810,,,,Nala,,2/21/2009,,,Dog,,Shepherd / Mix,,,,,Black / Tan,,Yes / Female,
0971,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19212675,,,,Chloe,,8/22/2006,,,Dog,,Shih Tzu / Maltese,,,,,Black / White,,Yes / Female,
2248,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19230892,,,,Coby,,2/25/2004,,,Dog,,Chow Chow / Mix,,,,,Golden,,Yes / Male,
2265,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19231391,,,,Trixie,,2/25/2009,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,Yes / Female,
1313,,,Cancelled (Intake-Surrender),8/8/2014 6:33:42 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19131601,,,,Sonny,,11/4/2006,,,Dog,,"Terrier, Irish",,,,,Red,,Yes / Male,
0087,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19143284,,,,Olive,,7/7/2007,,,Dog,,"Terrier, Irish / Mix",,,,,White / Brown,,Yes / Female,
5605,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19670048,,,,Kobe,,11/17/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Silver / Tan,,Yes / Male,
1826,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19684690,,,,Berekley,,4/18/2012,,,Dog,,"Retriever, Golden / Poodle, Miniature",,,,,Brown,,Yes / Male,
2047,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19684788,,,,Juneau,,,,,Dog,,Siberian Husky,,,,,Red / White,,Yes / Male,
3111,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19669312,,,,Goldie,,4/17/2004,,,Dog,,"Retriever, Labrador",,,,,Red,,Yes / Male,
2298,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19610309,,,,Gabriela,,,,,Dog,,Boxer / Mix,,,,,White,,Yes / Female,
2298,,,Inactive,8/7/2014 12:30:39 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19610309,,,,Gabriela,,,,,Dog,,Boxer / Mix,,,,,White,,Yes / Female,
2144,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19647077,,,,Gruzuf,,3/10/2010,,,Dog,,"Vizsla, Smooth Haired",,,,,Golden / Rust,,Yes / Male,
5449,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21339742,,,,Ebony,,10/24/1998,,,Dog,,"Spaniel, American Cocker / Mix",,,,,Black,,Yes / Female,
5594,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21356143,,,,Bernadette,,10/26/2011,,,Dog,,"Bulldog, American / Catahoula Leopard dog",,,,,White / Brown,,Yes / Female,
5469,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21427609,,,,Princess,,4/5/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Chocolate / White,,Yes / Female,
5730,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20987403,,,,Maxwell,,4/1/2013,,,Dog,,"Terrier, Staffordshire Bull / Retriever, Labrador",,,,,Brindle / White,,Yes / Male,
1363,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19559917,,,,Joplin,,12/14/2009,,,Dog,,"Retriever, Labrador / Terrier",,,,,Yellow,,Yes / Female,
2316,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19564631,,,,Ellie,,5/25/2008,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Female,
2327,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19610491,,,,Mocha,,4/1/2000,,,Dog,,"Retriever, Labrador / Mix",,,,,Chocolate,,Yes / Female,
2028,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19610555,,,,Stella,,,,,Dog,,"Retriever, Labrador / Poodle, Standard",,,,,Golden,,Yes / Female,
1342,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19234425,,,,,,4/25/2012,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / Beige,,Yes / Female,
0599,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19236199,,,,Precious,,8/26/2008,,,Dog,,"Schnauzer, Miniature",,,,,White,,Yes / Female,
1147,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19238369,,,,Chewy,,2/26/2006,,,Dog,,Shih Tzu / Pekingese,,,,,White / Grey,,Yes / Male,
9769,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19238905,,,,Bear,,7/26/2011,,,Dog,,Doberman Pinscher / Mix,,,,,Black / Tan,,Yes / Male,
2805,,,Cancelled (No longer owns),6/17/2014 12:30:50 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2013,,No,,,,,,,,,,,,,
A19726560,,,,Brownie,,4/25/2010,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Brown / White,,Yes / Female,
10208,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,7/29/2013,,,12/29/2016,,,
A19527146,,,,Maddie,,3/28/2011,,,Dog,,"Collie, Smooth / Mix",,,,,Brown / Tan,,Yes / Female,
3314,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,12/17/2013,,,12/17/2016,,,
A19486349,,,,Roi,,,,,Dog,,Chow Chow,,,,,Red,,Yes / Male,
3016,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,7/5/2013,,,7/5/2016,,,
A19381578,,,,Bailey,,5/24/2002,,,Dog,,Beagle,,,,,Brown / Black,,Yes / Female,
10299,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,7/12/2013,,,7/12/2016,,,
A19271276,,,,,,3/2/2010,,,Dog,,Siberian Husky / Mix,,,,,Silver / Black,,Yes / Female,
2924,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,8/8/2013,,,8/8/2016,,,
A19232704,,,,Baya,,2/25/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black,,Yes / Female,
4339,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22478036,,,,,,4/17/2013,,,Dog,,Hound / Mix,,,,,Black / White,,Yes / Male,
4346,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22479283,,,,Northwest,,11/17/2013,,,Dog,,"Retriever, Labrador / Mix",,,,,White / Brindle,,Yes / Female,
4354,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22479508,,,,Billy Joe,,4/17/2012,,,Dog,,Australian Cattle Dog / Mix,,,,,Red / White,,Yes / Male,
4373,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22486360,,,,Mona,,1/18/2014,,,Dog,,"Retriever, Labrador / Mix",,,,,Brown / White,,Yes / Female,
6076,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22709965,,,,Charlee,,5/15/2005,,,Dog,,Maltese / Bichon Frise,,,,,White,,No / Male,
4767,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22653123,,,,Penelope,,5/8/2009,,,Dog,,Great Pyrenees,,,,,White,,Yes / Female,
9092,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,1/15/2014,,,1/15/2017,,,
A19135623,,,,Becka Uljana,,10/23/2003,,,Dog,,"Terrier, Soft Coated Wheaten / Mix",,,,,Beige / Butterscotch,,Yes / Unknown,
1135,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19633521,,,,Athena,,12/5/2008,,,Dog,,German Shepherd / Mix,,,,,Blond,,Yes / Female,
0576,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19642526,,,,Guiness,,12/17/2006,,,Dog,,Chow Chow / Shepherd,,,,,Black / Tan,,Yes / Male,
2913,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,9/10/2013,,,9/10/2016,,,
A19239322,,,,Lani,,11/1/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,Yes / Female,
3374,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19069075,,,,Mary,,,,,Dog,,"Terrier, Fox, Smooth",,,,,White / Tan,,No / Female,
1775,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19089078,,,,Charlie,,8/1/2004,,,Dog,,"Retriever, Labrador / Mix",,,,,Brown,,Yes / Male,
1568,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19089895,,,,Scully,,2/5/2010,,,Dog,,"Terrier, Jack Russell / Mix",,,,,White / Tan,,Yes / Male,
3795,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19091718,,,,The Bruce,,5/30/2011,,,Dog,,"Welsh Corgi, Pembroke / Mix",,,,,Black / Tan,,Yes / Male,
1699,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19094743,,,,Maggie,,2/6/2011,,,Dog,,Havanese,,,,,White,,Yes / Female,
1543,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A18674610,,,,Polo,,12/6/2011,,,Dog,,"Retriever, Labrador / Bulldog",,,,,Black,,Yes / Male,
2261,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A18724544,,,,Argos,,12/14/2008,,,Dog,,Doberman Pinscher,,,,,Red / Rust,,Yes / Male,
2380,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19016648,,,,Leo,,,,,Dog,,Siberian Husky / Chow Chow,,,,,Tan / White,,Yes / Male,
2052,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A18922320,,,,Patsy,,9/1/2007,,,Dog,,Beagle,,,,,White / Brown,,Yes / Female,
2131,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19099357,,,,Leo,,,,,Dog,,"Retriever, Golden / Mix",,,,,Golden,,Yes / Male,
1368,,,Inactive,7/21/2014 12:55:34 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19108817,,,,Luchu,,4/9/2008,,,Dog,,Beagle / Mix,,,,,Brown,,Yes / Male,
1368,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19108817,,,,Luchu,,4/9/2008,,,Dog,,Beagle / Mix,,,,,Brown,,Yes / Male,
0182,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19107779,,,,Thor,,2/7/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Male,
3125,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,9/25/2013,,,9/25/2016,,,
A19052629,,,,Percy,,7/30/2012,,,Dog,,Beagle / Mix,,,,,Black / Brown,,Yes / Male,
3106,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,7/1/2014,,,7/1/2017,,,
A18758121,,,,Eagle,,9/16/2004,,,Dog,,"Terrier, Rat",,,,,Black / White,,Yes / Male,
9080,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,2/6/2014,,,2/5/2017,,,
A18674693,,,,Sidley,,10/15/2006,,,Dog,,"Terrier, Boston",,,,,Black / White,,Yes / Female,
3965,,,Inactive,5/22/2014 3:26:15 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,9/8/2013,,,9/8/2016,,,
A19030150,,,,Spencer,,2/8/2007,,,Dog,,Shetland Sheepdog / Mix,,,,,Black / White,,Yes / Male,
2512,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19368343,,,,Pooks,,7/8/2012,,,Dog,,"Retriever, Golden / Poodle, Standard",,,,,Tan,,Yes / Female,
1663,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19540366,,,,Maeve,,3/29/2008,,,Dog,,Great Dane / Mix,,,,,Black,,Yes / Female,
3131,,,Inactive,11/19/2014 12:55:03 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19550675,,,,Belus,,3/27/2008,,,Dog,,Shepherd / Mix,,,,,Tan,,Yes / Female,
3131,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19550675,,,,Belus,,3/27/2008,,,Dog,,Shepherd / Mix,,,,,Tan,,Yes / Female,
3027,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19550894,,,,Henry,,9/9/2003,,,Dog,,German Shepherd / Hound,,,,,Black / Tan,,Yes / Male,
2343,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,7/25/2014,,No,,,,,,,,,,,,,
A19552849,,,,Ricky,,1/12/2006,,,Dog,,"Retriever, Labrador",,,,,Yellow,,Yes / Male,
1941,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19554319,,,,Lola,,,,,Dog,,Australian Shepherd / Mix,,,,,Blond,,Yes / Female,
3965,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,9/8/2013,,,9/8/2016,,,
A19030150,,,,Spencer,,2/8/2007,,,Dog,,Shetland Sheepdog / Mix,,,,,Black / White,,Yes / Male,
1638,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19114699,,,,Bridget,,,,,Dog,,Whippet / Mix,,,,,Black / Tan,,No / Female,
2381,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19114780,,,,Corrah,,2/28/2011,,,Dog,,Terrier / Mix,,,,,Black / Brown,,Yes / Female,
2507,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,6/25/2013,,,,,,
A19103550,,,,Flossie,,2/7/2007,,,Dog,,Pug / Mix,,,,,Fawn / Black,,Yes / Female,
0366,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19158670,,,,Dora,,2/15/2009,,,Dog,,Plott Hound / Mix,,,,,Brindle,,Yes / Female,
1392,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19158987,,,,Max,,2/15/2010,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,No / Male,
1131,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19159051,,,,Minnie,,8/15/2004,,,Dog,,"Schnauzer, Miniature",,,,,Black,,Yes / Female,
9397,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,12/5/2014,,,12/5/2017,,,
A24579630,,,,Luke,,12/15/2008,,,Dog,,Weimaraner,,,,,Grey,,Yes / Male,
10256,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,1/14/2012,,,1/14/2017,,,
A23430964,,,,Snuffy,,7/28/2010,,,Dog,,"Schnauzer, Miniature",,,,,Black,,Yes / Male,
4184,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,9/6/2015,,No,,,,,LIC Rabies,,7/31/2015,,,,,,
A29253731,,,,Humphrey,,7/31/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan,,Yes / Male,
9320,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,9/6/2015,,No,,,,,LIC Rabies,,8/5/2015,,,,,,
A29292267,,,,Stella,,2/3/2009,,,Dog,,Terrier / Mix,,,,,Tan,,Yes / Female,
1913,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19067961,,,,Chimera,,2/1/2007,,,Dog,,"Spaniel, American Cocker / Poodle, Miniature",,,,,White / Black,,Yes / Female,
1344,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A18709063,,,,Drake,,4/16/2003,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Fawn,,Yes / Male,
1141,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19096156,,,,Henry,,2/6/2005,,,Dog,,"Spaniel, English Springer / Mix",,,,,Liver / White,,Yes / Male,
2074,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19097760,,,,Toby,,4/7/2008,,,Dog,,Portuguese Water Dog / Mix,,,,,Black / White,,Yes / Male,
9040,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
