4828,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22739866,,,,Princess,,5/19/2009,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,No / Female,
5173,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,Washington Humane Society,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20057083,,,,Bianca,,6/4/2012,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Tan,,No / Female,
4730,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,9/14/2013,,,9/14/2016,,,
A22632912,,,,CJ,,5/6/2008,,,Dog,,Beagle,,,,,Black / Brown,,No / Female,
9026,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,5/10/2014,,,5/10/2017,,,
A22704090,,,,Cyrus,,,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,No / Male,
1840,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19552446,,,,Paulie,,11/1/2012,,,Dog,,"Welsh Corgi, Pembroke",,,,,Red / White,,No / Male,
5318,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A20457294,,,,Jake,,7/15/2003,,,Dog,,Chow Chow / Mix,,,,,Red / Brown,,No / Male,
4014,,,Inactive,6/28/2014 12:49:47 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,10/10/2014,,,10/10/2017,,,
A23054757,,,,Chewy,,6/23/2008,,,Dog,,Pug,,,,,Fawn,,No / Male,
6316,,,Inactive,7/3/2015 10:20:50 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,10/10/2014,,,10/10/2017,,,
A23054757,,,,Chewy,,6/23/2008,,,Dog,,Pug,,,,,Fawn,,No / Male,
5648,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20873296,,,,Hans,,9/3/2008,,,Dog,,Rottweiler / Mix,,,,,Black / Brown,,No / Male,
5224,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A20202805,,,,Lucky,,7/22/2001,,,Dog,,"Terrier, Jack Russell / Chihuahua, Short Coat",,,,,Tan / White,,No / Male,
5231,,,Cancelled (No longer owns),7/1/2014 8:00:58 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A20290046,,,,Tiny,,6/24/2007,,,Dog,,"Terrier, Rat / Mix",,,,,Black / White,,No / Male,
0076,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A20521187,,,,Buddy,,7/22/2003,,,Dog,,"German Shepherd / Terrier, American Staffordshire",,,,,Tan / Brown,,No / Male,
5361,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20576220,,,,Star,,7/27/2012,,,Dog,,Bichon Frise / Mix,,,,,White,,No / Female,
0820,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A12411954,,,,Sparke,,8/17/2008,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Grey / Brown,,Yes / Female,
2231,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A18674732,,,,Molly,,5/30/2010,,,Dog,,"Schnauzer, Miniature",,,,,White,,Yes / Female,
5211,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,3/22/2014,,,3/22/2017,,,
A17762100,,,,Pookie,,11/5/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Tan,,Yes / Male,
1716,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19126722,,,,Sir Bugsy,,,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Tan,,No / Male,
0155,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19647074,,,,McCoy,,6/30/2011,,,Dog,,German Shepherd,,,,,Black / Tan,,No / Male,
0102,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A19351210,,,,Tioga,,,,,Dog,,"Retriever, Golden",,,,,Golden,,No / Male,
5888,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,1/31/2015,,No,,,,,,,,,,,,,
A21393513,,,,Junior,,10/31/2012,,,Dog,,"Terrier, American Pit Bull / Bulldog, American",,,,,Black / White,,No / Male,
5445,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21426239,,,,Lucy,,9/5/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White,,Yes / Female,
2286,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22478186,,,,Roxy,,4/17/2010,,,Dog,,"Chihuahua, Long Coat / Mix",,,,,Brown / Tan,,No / Female,
3420,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,National Capital Area Spay and Neuter Center,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24358272,,,,Cedar,,11/19/2003,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Blond / Brown,,No / Female,
9543,,,Inactive,2/5/2016 5:17:35 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,9/21/2015,,,9/21/2018,,,
A24582963,,,,Savannah,,8/15/2014,,,Dog,,Pug,,,,,Fawn,,No / Female,
5210,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,3/22/2014,,,3/22/2017,,,
A17762099,,,,Cobra,,11/5/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Female,
5353,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A20527952,,,,Boozy,,7/24/2011,,,Dog,,Pug / Beagle,,,,,Black / Brown,,No / Male,
5378,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,8/7/2014,,No,,,,,,,,,,,,,
A20547538,,,,Bailey,,9/24/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Brown / Grey,,No / Male,
1277,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A18921126,,,,Gracie,,9/16/2012,,,Dog,,"Retriever, Labrador",,,,,Yellow,,No / Female,
0105,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19144849,,,,Kenish,,,,,Dog,,Shih Tzu / Mix,,,,,Black,,No / Male,
6089,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22551591,,,,Lady,,5/1/2004,,,Dog,,"Terrier, Jack Russell / Mix",,,,,White / Brown,,Yes / Female,
2225,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22446539,,,,Bliss,,4/12/1953,,,Dog,,Great Pyrenees,,,,,White,,No / Female,
5931,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22178568,,,,Cassie,,5/6/2013,,,Dog,,"Chihuahua, Long Coat / Mix",,,,,Black / Brown,,No / Female,
4784,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22655656,,,,Valentino,,5/8/2007,,,Dog,,"Terrier, Yorkshire",,,,,Brown / Grey,,No / Male,
0275,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22839728,,,,Daphne,,12/19/2013,,,Dog,,"Chihuahua, Short Coat",,,,,White / Silver,,No / Female,
6044,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22862831,,,,Sweet Girl,,6/2/2010,,,Dog,,"Pug / Chihuahua, Short Coat",,,,,Black / White,,No / Female,
2242,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22376561,,,,Pepper,,5/20/2010,,,Dog,,"Poodle, Miniature / Mix",,,,,Black / White,,No / Female,
5487,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,Washington Humane Society,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21585614,,,,Tazz,,11/28/2009,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Blond / Grey,,No / Male,
5392,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20708469,,,,Prince,,8/12/2009,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Brown / White,,No / Male,
3781,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22379669,,,,Mambo,,12/3/2013,,,Dog,,"Retriever, Labrador / Poodle, Standard",,,,,Beige,,No / Male,
5981,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22346164,,,,HuHu,,3/30/2012,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Tan,,No / Female,
2324,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,7/29/2013,,,7/29/2016,,,
A21763530,,,,Oso,,12/30/2011,,,Dog,,Australian Shepherd,,,,,Brown / White,,No / Male,
0142,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A18675027,,,,Rosie,,1/6/2009,,,Dog,,"Retriever, Labrador",,,,,Red,,No / Female,
5706,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21611645,,,,Pepper,,12/3/2003,,,Dog,,"Collie, Smooth / Mix",,,,,Black / White,,No / Male,
5331,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
1 Years,,,,7/17/2014,,No,,,,,,,,,,,,,
A20430886,,,,Zion,,7/11/2011,,,Dog,,Hound / Mix,,,,,White / Tan,,No / Male,
0111,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19930987,,,,Cedar Fog Tango,,1/20/2013,,,Dog,,"Retriever, Nova Scotia Duck Tolling",,,,,Rust / White,,No / Male,
0133,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19699151,,,,Roscoe,,,,,Dog,,"Terrier, Jack Russell / Mix",,,,,Tan / White,,No / Male,
5386,,,Inactive,6/28/2014 2:40:04 PM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,4/19/2014,,,4/19/2017,,,
A19253731,,,,Morgan,,7/27/2012,,,Dog,,Shih Tzu / Mix,,,,,Brown / White,,No / Male,
2347,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,7/1/2012,,,,,,
A20814119,,,,Barney,,8/24/2008,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown,,No / Male,
4819,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22758988,,,,Jazz,,5/20/2004,,,Dog,,"Rottweiler / Collie, Smooth",,,,,Brown / Black,,No / Male,
4322,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22464988,,,,Lil Momma,,10/15/2012,,,Dog,,"Terrier, American Pit Bull",,,,,Tan,,No / Female,
0202,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,3/13/2014,,,3/13/2017,,,
A19741237,,,,Penny,,9/26/2012,,,Dog,,Cane Corso,,,,,Blue,,No / Female,
3708,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,9/20/2013,,,9/20/2016,,,
A22556858,,,,Finnegan,,12/28/2013,,,Dog,,"Retriever, Labrador",,,,,Black,,No / Male,
4602,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23007404,,,,Jet,,6/17/2012,,,Dog,,"Terrier, American Pit Bull / Retriever, Labrador",,,,,Black / White,,No / Male,
4047,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23064985,,,,Hero,,8/24/2012,,,Dog,,Spanish Water Dog,,,,,Black / White,,No / Male,
2597,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,7/1/2013,,,7/1/2016,,,
A22432232,,,,Mauii,,10/10/2009,,,Dog,,"Retriever, Labrador",,,,,Yellow,,No / Male,
5678,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,9/11/2013,,,9/11/2016,,,
A20968388,,,,Max,,9/12/2011,,,Dog,,"Terrier, Pit Bull / Bulldog, American",,,,,Black / White,,No / Male,
0036,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,8/21/2013,,,8/21/2016,,,
A20813527,,,,Spook,,8/24/2011,,,Dog,,"Retriever, Labrador / Terrier, American Pit Bull",,,,,Black,,No / Male,
4932,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22679911,,,,Princess,,9/12/2013,,,Dog,,"Terrier, American Pit Bull",,,,,Brindle / White,,No / Female,
9016,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22683237,,,,Timmy,,12/16/2013,,,Dog,,"Chihuahua, Short Coat",,,,,Brown,,No / Male,
4821,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22738572,,,,Dutchess,,5/19/2008,,,Dog,,"Poodle, Miniature / Mix",,,,,White,,Yes / Female,
6077,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22659387,,,,Chloe,,5/11/2010,,,Dog,,"Terrier, Norfolk / Mix",,,,,Tan / White,,Yes / Female,
4931,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22679830,,,,Kina,,5/12/2012,,,Dog,,"Terrier, American Pit Bull",,,,,Black / Brown,,No / Female,
4609,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23007944,,,,,,8/17/2013,,,Dog,,Papillon / Mix,,,,,White / Brown,,No / Female,
4613,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23008476,,,,Trigger,,6/17/2013,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black / White,,No / Male,
4648,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23012673,,,,Remy,,5/18/2014,,,Dog,,"Terrier, American Pit Bull",,,,,Brown / Black,,No / Female,
3461,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,National Capital Area Spay and Neuter Center,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23157351,,,,Molly,,7/3/2013,,,Dog,,Beagle / Terrier,,,,,Black / Tan,,No / Female,
4673,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23034483,,,,Bruno,,11/22/2012,,,Dog,,"Bulldog, American / Chinese Shar-Pei",,,,,Black / White,,Yes / Male,
4009,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A23035570,,,,Max,,6/20/2013,,,Dog,,Cane Corso,,,,,Black / Brindle,,No / Male,
5344,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,Department of Health,
,,,,6/30/2014,,No,,,,,LIC Rabies,,7/29/2013,,,7/28/2016,,,
A20509852,,,,Boss Hawg,,,,,Dog,,Bulldog / Mix,,,,,White / Brown,,Yes / Male,
10358,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22422103,,,,Chester,,11/9/2013,,,Dog,,Siberian Husky,,,,,Tan / White,,No / Male,
10357,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22422153,,,,Pandora,,11/9/2013,,,Dog,,Siberian Husky,,,,,Tan / White,,No / Female,
4912,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22440101,,,,Biscutt,,10/11/2009,,,Dog,,"Dachshund, Standard Smooth Haired / Mix",,,,,Tan / Yellow,,No / Male,
10218,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A15655017,,,,Oliver,,3/20/2008,,,Dog,,"Retriever, Labrador / Poodle, Standard",,,,,White,,No / Male,
2281,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22478024,,,,Jax,,4/17/2007,,,Dog,,Australian Shepherd,,,,,White / Brown,,No / Male,
2289,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22478291,,,,Katie,,4/17/2006,,,Dog,,Terrier / Mix,,,,,Golden,,No / Female,
0106,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A17529487,,,,Brinks,,6/23/2012,,,Dog,,"Retriever, Labrador",,,,,White,,No / Male,
2911,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A16596197,,,,Byron,,7/28/2011,,,Dog,,"Terrier, Boston",,,,,Black / White,,No / Male,
1126,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,7/8/2015,,No,,,,,LIC Rabies,,10/1/2013,,,10/1/2016,,,
A22384391,,,,Olive,,7/8/2007,,,Dog,,Terrier / Mix,,,,,White / Brown,,Yes / Male,
5855,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,2/22/2015,,No,,,,,LIC Rabies,,2/22/2014,,,,,,
A22102400,,,,Sisco Von Karthago,,12/21/2013,,,Dog,,German Shepherd / Mix,,,,,Tan / Black,,No / Male,
5833,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,2/17/2014,,,,,,
A22064862,,,,Xena,,,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / White,,No / Female,
5838,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,2/25/2015,,No,,,,,,,,,,,,,
A22120441,,,,Bam Bam Bigelow,,7/25/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey,,No / Male,
4710,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22627213,,,,Bear,,11/4/2012,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Brown,,No / Male,
4711,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22627522,,,,Maxx Beal,,8/5/2013,,,Dog,,"Terrier, American Pit Bull",,,,,White / Black,,No / Male,
4768,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22653158,,,,Stella,,5/8/2012,,,Dog,,"Chihuahua, Short Coat / Shih Tzu",,,,,White,,No / Female,
2853,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22538405,,,,Chole,,4/25/2009,,,Dog,,Terrier / Mix,,,,,Tan,,No / Female,
2280,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22312218,,,,Duke,,3/25/2011,,,Dog,,Boxer,,,,,Brown / White,,No / Male,
0819,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21586880,,,,Napoleon,,,,,Dog,,Siberian Husky,,,,,Tan / Black,,No / Male,
2849,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
